Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4	gammaShape.s:h3n2_2deme
44000	-4711.947771581656	-4628.841496488342	-83.10627509331341	-4628.841496488342	7.1499962295829835	39.205300328109736	11.604415347131397	27.60088498097834	21	9	18	41	1	2.299874117778652	0.15346933314426886	0.5611181483552422	1.3878840720920367	2.1578742832677844	0.2524508067357265	0.9230165162259188	0.5901921515691431	0.0038756136174329025	2.0	0.25	0.25	0.25	0.25	0.16096257412078505
45000	-4721.063973141325	-4635.196963142421	-85.86700999890394	-4635.196963142421	7.244520418122756	41.47888973743503	12.696414054334582	28.782475683100454	17	5	18	41	1	3.6641394278578003	0.1526241930299645	0.45280081215511303	0.9516957847798738	1.1035510175663286	0.16770041437321828	0.49752848692889756	0.3719705861873754	0.004220726511452954	2.0	0.25	0.25	0.25	0.25	0.16096257412078505
46000	-4716.81878921259	-4629.676022699057	-87.14276651353231	-4629.676022699057	7.349063152371748	43.09854388754555	11.662646524286433	31.435897363259123	16	4	18	41	1	4.066217042960402	0.16827083787674793	0.35474702214503195	0.8035619863966803	1.3932044233951348	0.1354510284344869	0.285556603805656	0.6608531179225685	0.0035075928601468274	2.0	0.25	0.25	0.25	0.25	0.14684426406756498
47000	-4721.590867590693	-4634.403717539606	-87.18715005108726	-4634.403717539606	7.445416502182599	40.994199089827845	10.008186625791005	30.986012464036833	23	10	17	42	1	3.552234423758825	0.19158737581032803	0.2838405626409447	1.034979273312788	2.3842195452450072	0.23620919694465053	0.3499486909205896	1.6093061603989791	0.004334951823975045	2.0	0.25	0.25	0.25	0.25	0.14684426406756498
48000	-4702.2726505107885	-4621.682730336901	-80.58992017388744	-4621.682730336901	7.5235297594227974	40.88207121494715	10.007291256001277	30.87477995894586	18	6	18	41	1	2.806234161734468	0.14142342196397117	0.5446455236274108	0.6696290471813119	1.485363969358626	0.158219898901871	0.6093315978992435	0.38569169541617065	0.0037502540898355415	2.0	0.25	0.25	0.25	0.25	0.16906672434714962
49000	-4705.410584438406	-4619.7542803810475	-85.65630405735807	-4619.7542803810475	7.39854232031077	41.89620015668508	10.018672950737749	31.877527205947327	19	9	20	39	1	3.1689886064082327	0.10100199993182922	0.6298262440717699	0.8092988747779264	1.6452243326457607	0.2129136480150573	1.3276826531301513	0.2638361762435472	0.0038358126912416226	2.0	0.25	0.25	0.25	0.25	0.16906672434714962
50000	-4708.386491592454	-4621.89191356576	-86.49457802669444	-4621.89191356576	7.43930948942096	42.53042417631813	10.11502796180346	32.415396214514665	18	6	18	41	1	3.0568401619313	0.1323709278556221	0.586414521310866	0.8470416987785063	1.7830930870136312	0.2156083026885592	0.9551632043379208	0.402496319247554	0.0043655813659994715	2.0	0.25	0.25	0.25	0.25	0.16906672434714962
51000	-4702.751706111742	-4619.309606834409	-83.4420992773331	-4619.309606834409	7.089519902322886	41.809159385466245	10.564250925211734	31.244908460254514	17	4	17	42	1	3.2720495015156335	0.16798846349862914	0.5152797499862396	0.6449803736069127	1.460964538260893	0.1896105148692772	0.5816021925660426	0.4762950378216601	0.0041366247110414655	2.0	0.25	0.25	0.25	0.25	0.1861671043356301
52000	-4702.401288491449	-4617.577901409667	-84.82338708178173	-4617.577901409667	7.247114423562	42.55387816058802	10.865869246466286	31.688008914121745	19	5	16	43	1	2.472483966640592	0.17191117367731087	0.6299593456632646	0.6799764880077981	1.3769097334616958	0.19274385514735023	0.7062995980537892	0.3757483240095324	0.004019480490826467	2.0	0.25	0.25	0.25	0.25	0.2210236079317157
53000	-4709.172153330959	-4613.025057206036	-96.1470961249232	-4613.025057206036	7.4308653130089795	43.9252146936638	13.682881500536592	30.242333193127212	23	12	19	40	1	3.053204589377617	0.1652756449471534	0.5238945672300092	0.9281147261750078	1.6122955849928808	0.26262705667910563	0.832481326851182	0.5086389692186954	0.0037565647270414045	2.0	0.25	0.25	0.25	0.25	0.2210236079317157
54000	-4715.125533961043	-4619.02681834706	-96.09871561398397	-4619.02681834706	7.213602601499181	43.72919983250818	10.079545117505555	33.649654715002626	22	8	16	43	1	3.2252976055337643	0.1684930830587966	0.43974366856613945	1.0400281246618797	2.1905985565240313	0.3632013515289967	0.9479053492884775	0.8393542213726475	0.004101735344007097	2.0	0.25	0.25	0.25	0.25	0.2210236079317157
55000	-4706.880381932415	-4614.109197952982	-92.77118397943309	-4614.109197952982	7.227889031337156	42.35585191548245	11.676372315056087	30.67947960042636	27	12	15	44	1	3.8243543447360278	0.17508478229632357	0.2958317203991509	1.2489346031174549	2.902993774616547	0.3388641236235018	0.57256122067438	1.7181052537251158	0.003972722393602144	2.0	0.25	0.25	0.25	0.25	0.2210236079317157
56000	-4707.384015025449	-4616.589913667363	-90.79410135808608	-4616.589913667363	6.997918663178753	41.80153275537228	10.547797010086029	31.253735745286257	22	8	16	43	1	5.790002207863424	0.08044220297439848	0.3679892485304094	0.8680650739756659	2.2649874051899572	0.16994063119895778	0.7774069189725038	0.4951247279924002	0.004020915761993464	2.0	0.25	0.25	0.25	0.25	0.3208735776588897
57000	-4702.907348777911	-4617.692744759755	-85.21460401815514	-4617.692744759755	6.863327639889829	41.613381672817155	10.93104450967478	30.68233716314238	19	5	16	43	1	4.7161740619076715	0.09013638560223032	0.25243567785128335	0.9880504110251518	1.847695260067027	0.17865233092412414	0.5003331557531098	0.6597505307270023	0.003901544862925691	2.0	0.25	0.25	0.25	0.25	0.3208735776588897
58000	-4699.082342405515	-4612.859431219068	-86.22291118644725	-4612.859431219068	6.98167815956562	41.37567087675718	10.817792800971056	30.55787807578614	18	4	16	43	1	6.977035525688152	0.054457014072093066	0.2103561815009853	0.5865621681004585	1.1958742001278877	0.09341488213514898	0.36084236780408707	0.3095879459311842	0.004429631658957421	2.0	0.25	0.25	0.25	0.25	0.3208735776588897
59000	-4692.181421073458	-4614.406635146653	-77.77478592680569	-4614.406635146653	6.848254311569866	40.55181759043975	10.833572602875575	29.718244987564173	16	2	16	43	1	8.034382449051636	0.06229144893054856	0.21029972494793436	0.7114935304554322	1.466873840288632	0.13216075455950282	0.44618275557794357	0.4344927076462849	0.0043676787678657535	2.0	0.25	0.25	0.25	0.25	0.3208735776588897
60000	-4699.102591825764	-4612.124482534084	-86.97810929168028	-4612.124482534084	6.917814316648437	42.26446920669507	11.360007279156564	30.90446192753851	17	3	16	43	1	9.515279278432828	0.10663391727959683	0.16252707788684237	0.6655145966954648	1.4059313961933848	0.08474490357529398	0.12916473384149155	0.9224307367837719	0.0041749066834565925	2.0	0.25	0.25	0.25	0.25	0.3373955299630147
61000	-4702.552092850484	-4615.946123911797	-86.60596893868649	-4615.946123911797	6.775517503192203	41.14455970160147	15.415983789278211	25.728575912323254	16	3	17	42	1	10.888675372917778	0.08364139678544541	0.13507926580278315	0.6432575555107926	1.417943948295124	0.08701162503439275	0.14052212035748882	0.8779942035813905	0.004314986474176844	2.0	0.25	0.25	0.25	0.25	0.3373955299630147
62000	-4697.4189249102155	-4613.220573351283	-84.198351558933	-4613.220573351283	6.873014693719655	42.155485786718685	13.713418336180284	28.44206745053839	14	2	18	41	1	9.302998122426384	0.08334368445832277	0.11096553832092854	0.6257700722805674	1.3730025570716886	0.06627302200424272	0.08823729849060155	1.0312308993275163	0.0039926617330308745	2.0	0.25	0.25	0.25	0.25	0.3373955299630147
63000	-4694.836296289862	-4606.322640664754	-88.51365562510834	-4606.322640664754	6.87939459464269	42.91546978803715	14.104095760771653	28.811374027265487	14	3	19	40	1	9.56705154843296	0.07428072239324879	0.1694923065596123	0.47477353046406806	0.9056083990285254	0.08425873761099914	0.19225994747174657	0.39688672277035203	0.00367456325935214	2.0	0.25	0.25	0.25	0.25	0.19250122215729198
64000	-4700.933584393537	-4611.61748447496	-89.31609991857658	-4611.61748447496	6.918574153168501	42.33255992127799	15.68541879646287	26.647141124815118	17	6	19	40	1	8.686251973201053	0.09407302773264244	0.13848745625532	0.5851210092151644	1.0042912451408879	0.12821924649802766	0.18875503126093468	0.6822041555995394	0.003846891937385997	2.0	0.25	0.25	0.25	0.25	0.19250122215729198
65000	-4698.308223636652	-4611.683307115943	-86.6249165207095	-4611.683307115943	7.219945735627483	43.0547503824145	14.306580881629973	28.74816950078453	16	3	17	42	1	8.639344458479124	0.09227694269558868	0.11370418149586443	0.46424382742006115	0.9488283518138385	0.09197871019994423	0.11333669769306237	0.7700242708440755	0.004044720561745627	2.0	0.25	0.25	0.25	0.25	0.19250122215729198
66000	-4701.306141907016	-4617.28705995192	-84.01908195509638	-4617.28705995192	6.790875702015916	39.3743088538425	13.258459253342627	26.115849600499878	23	7	14	45	1	6.577389711398636	0.09803399052013703	0.13288294339768583	0.573674289721438	1.593834854868042	0.09580024629028347	0.12985515164417594	1.1758468548155196	0.004887836074696542	2.0	0.25	0.25	0.25	0.25	0.19250122215729198
67000	-4679.355135999599	-4603.650349364335	-75.70478663526393	-4603.650349364335	6.923685482688889	40.64497287145247	10.15753412141498	30.487438750037487	21	2	11	48	1	9.89663679320693	0.08171239095299447	0.14044478493322304	0.6031789477666876	1.5106102671777375	0.08358594854336313	0.14366499902524124	0.8788904250729163	0.004087559775589794	2.0	0.25	0.25	0.25	0.25	0.3161745062516055
68000	-4681.555084815365	-4602.2566008095955	-79.29848400576994	-4602.2566008095955	7.202531301133796	39.89609523357985	9.048401032607588	30.84769420097225	22	4	12	47	1	13.637501682300309	0.09933706622620542	0.12292522606467662	0.7007799102408846	2.344130105386985	0.07762092723198395	0.09605246450115462	1.8943142508369353	0.004110026236877912	2.0	0.25	0.25	0.25	0.25	0.3161745062516055
69000	-4680.122656165613	-4603.565337177129	-76.55731898848428	-4603.565337177129	7.033263102795938	39.417189551786066	11.103858894542288	28.31333065724378	21	3	12	47	1	7.22401629434076	0.10507545005672654	0.1254215344656909	0.6104099329265913	2.2553750080155996	0.09433873294508063	0.11260583360940449	1.8895044222151467	0.004568513323663993	2.0	0.25	0.25	0.25	0.25	0.2206871641130601
70000	-4685.187552725231	-4606.267088551015	-78.92046417421584	-4606.267088551015	7.142329997989926	41.205198632898124	12.335344129333034	28.869854503565097	16	1	15	44	1	6.601740680089817	0.12268590290978795	0.21996561978686827	0.39356626099895065	1.7028798247593386	0.046506593134523946	0.0833824534065122	0.9497818297690774	0.003988534415303584	2.0	0.25	0.25	0.25	0.25	0.2206871641130601
71000	-4687.478556472288	-4613.127883460339	-74.35067301194886	-4613.127883460339	7.227019833104191	39.78354164148632	11.996744739244214	27.786796902242124	20	2	12	47	1	5.470794166803697	0.15995015824452333	0.19162704624042004	0.30852854379186223	2.3168858317739263	0.030460996732330957	0.03649356082806834	1.9338932718390223	0.0043354043657089945	2.0	0.25	0.25	0.25	0.25	0.2206871641130601
72000	-4684.096496412146	-4610.844768635789	-73.25172777635728	-4610.844768635789	6.889736729979962	40.5957780427796	11.25913628006817	29.336641762711434	18	0	12	47	1	6.3925634485267855	0.15198043354723362	0.18584033591480886	0.21598382343302167	1.330010846305833	0.03145810568089621	0.03846669462990042	1.0876843503809888	0.004479207979959451	2.0	0.25	0.25	0.25	0.25	0.26689756840191503
73000	-4683.134144673994	-4611.437682466971	-71.69646220702406	-4611.437682466971	6.81776176826419	39.794803158567596	10.980232910103016	28.814570248464573	18	1	13	46	1	5.915379845749925	0.1047105189580228	0.208904858054056	0.2673863321288267	1.2955026380846337	0.05445797258567165	0.10864748972815355	0.6493518380038258	0.00416027348811226	2.0	0.25	0.25	0.25	0.25	0.26689756840191503
74000	-4685.57274320567	-4609.2057805987315	-76.36696260693907	-4609.2057805987315	6.6757926833966925	39.35118750293334	11.746466833132377	27.60472066980096	19	3	14	45	1	5.730566840042228	0.08894235432920183	0.2430018330127164	0.44353078659363543	1.552004420632802	0.08088468577317948	0.22098725690114734	0.5680571433927686	0.0041697886096910015	2.0	0.25	0.25	0.25	0.25	0.26689756840191503
75000	-4687.316328345125	-4615.452775334893	-71.86355301023175	-4615.452775334893	6.746692853513533	38.170333993512045	12.086713615822752	26.083620377689293	19	3	14	45	1	6.625864180731909	0.1043717821362771	0.16590606368682204	0.6186998970382832	1.7376767079619906	0.13030838427119593	0.20713406111621513	1.0931753231699264	0.004897180454715882	2.0	0.25	0.25	0.25	0.25	0.26689756840191503
76000	-4695.679572437097	-4621.105380590452	-74.57419184664506	-4621.105380590452	6.80234411837327	38.27476222516307	12.842684820528802	25.43207740463427	18	2	14	45	1	5.984937486382584	0.09202495298166619	0.1310934073064378	0.35679176687897696	0.9997213881913152	0.11135697125958294	0.15863267860242358	0.7017844423558125	0.0038484378193549026	2.0	0.25	0.25	0.25	0.25	0.26689756840191503
77000	-4681.2053941084405	-4617.514238761469	-63.69115534697191	-4617.514238761469	6.618357619498618	35.554267946399904	12.298094848344945	23.25617309805496	16	5	19	40	1	6.456555863712473	0.10221048060928101	0.15106296142034592	0.47254141121178656	1.0794736952213366	0.16312670024878548	0.24109467326066966	0.7303810553974024	0.004843859618744395	2.0	0.25	0.25	0.25	0.25	0.25825092000077676
78000	-4686.090290429077	-4620.69412843491	-65.39616199416628	-4620.69412843491	6.704974593348391	35.92090478577741	11.812914582976877	24.10799020280055	17	5	18	41	1	3.4971894022068803	0.12390889971470766	0.20103568268259486	0.6675173570015813	1.2957075855651312	0.2221330960769629	0.360399283013971	0.7986129583416278	0.005182358125742108	2.0	0.25	0.25	0.25	0.25	0.25825092000077676
79000	-4694.694629324536	-4620.00191782374	-74.69271150079678	-4620.00191782374	6.934439049393407	36.5928550486516	11.535812334264198	25.057042714387403	18	6	18	41	1	5.647397651356485	0.1694798035653091	0.1831848686839687	0.9624768232504872	1.8066343061107615	0.40815489716943426	0.44116053752617057	1.67147008109189	0.004400825329152683	2.0	0.25	0.25	0.25	0.25	0.25825092000077676
80000	-4685.826053401443	-4625.124061349107	-60.701992052335065	-4625.124061349107	6.561581810071741	33.68548036859445	13.727572828589603	19.957907540004847	16	6	20	39	1	5.144943052401867	0.11027645808623367	0.13854763928742778	0.7553178296729772	1.6982990299101286	0.3140886352349711	0.39461041544140407	1.3517545499367463	0.004378327118163569	2.0	0.25	0.25	0.25	0.25	0.2015509155778405
81000	-4690.748374789109	-4630.09437508838	-60.65399970072917	-4630.09437508838	6.616504456476346	34.71657904027585	12.980889269041674	21.735689771234185	15	4	19	40	1	4.278542767745045	0.12150989717155657	0.16095395730626716	0.38239370240529424	0.788113934754086	0.15587510526081158	0.20647466273332846	0.5949753878323005	0.0051610484743252185	2.0	0.25	0.25	0.25	0.25	0.10949713100091371
82000	-4689.2851637422455	-4623.126870798304	-66.15829294394169	-4623.126870798304	6.60335639174669	34.91445846927311	15.24137235671536	19.673086112557755	14	4	20	39	1	5.640366011166334	0.11830497202520855	0.17027562935754634	0.31605545379148026	0.6878982524308709	0.1598947326811808	0.23013551985324257	0.47794146359687095	0.004967444175672399	2.0	0.25	0.25	0.25	0.25	0.16461066870225954
83000	-4680.588857050286	-4616.163762046294	-64.4250950039913	-4616.163762046294	6.618311761849002	35.38688555846074	16.50979808431272	18.877087474148027	12	5	23	36	1	4.400981532451055	0.16300358437041104	0.1372317509298719	0.31084296880720097	0.7448655212152102	0.1344119197277386	0.11316059804039047	0.8847496953825178	0.004748344777613358	2.0	0.25	0.25	0.25	0.25	0.16461066870225954
84000	-4683.50851631699	-4616.669708207215	-66.83880810977489	-4616.669708207215	6.628024263209297	36.818364105889756	13.945013502950877	22.873350602938878	14	3	19	40	1	5.3690541662215	0.15335808986379554	0.16392185841317491	0.30176011815843884	0.9297962118116964	0.12160505562622911	0.12998157924627946	0.869876491069444	0.00459927360153851	2.0	0.25	0.25	0.25	0.25	0.12042797374627773
85000	-4695.126300745833	-4615.154292583131	-79.97200816270191	-4615.154292583131	6.6117857560816296	37.66222109364218	15.957503062505808	21.704718031136352	17	7	20	39	1	5.344456665463056	0.12188328021629631	0.146872104214753	0.5160361509032997	1.2619228519568733	0.2268208642447618	0.2733242619686471	1.0472192619472103	0.0047861446336229865	2.0	0.25	0.25	0.25	0.25	0.28533445570115623
86000	-4693.766210430537	-4619.58059859194	-74.18561183859785	-4619.58059859194	6.557250869509756	37.04494586338481	14.777102540323844	22.267843323060966	16	7	21	38	1	5.8607823490154	0.11505113054017195	0.14320025971931075	0.60982254452272	1.42582106356541	0.2874769429144119	0.35781284977711025	1.1455448868090947	0.004582315396733547	2.0	0.25	0.25	0.25	0.25	0.3316425597745198
87000	-4694.7831052612255	-4613.381692303888	-81.4014129573382	-4613.381692303888	6.501403585618808	37.83246704636557	14.128355757508931	23.70411128885664	18	7	19	40	1	6.219293292813172	0.15743497594405934	0.14398153532033678	0.5696432803202017	1.1046913386283013	0.31672655878932315	0.2896610231478517	1.2079122085732632	0.004431498136106245	2.0	0.25	0.25	0.25	0.25	0.3213444215627243
88000	-4698.608658256249	-4622.976001383833	-75.63265687241639	-4622.976001383833	6.601017549743966	37.43979195108786	15.152832387867292	22.286959563220567	14	6	22	37	1	5.74121981561964	0.11322820118836857	0.14844085183856523	0.6026422633845617	1.0371605484322388	0.3162978612898555	0.41466280901586566	0.7911287343610768	0.004398065418800985	2.0	0.25	0.25	0.25	0.25	0.18887852984301667
89000	-4707.385071212017	-4627.776758245018	-79.60831296699857	-4627.776758245018	6.815701002031636	38.52744389784755	13.504586557430315	25.022857340417215	16	7	21	38	1	6.392619302381435	0.09091081081400512	0.1425923893700008	0.7262707805897625	1.0809552626262016	0.3806946450092432	0.5971144527936558	0.689170858369026	0.004541266439485374	2.0	0.25	0.25	0.25	0.25	0.18887852984301667
90000	-4707.252240891858	-4626.859874326797	-80.39236656506118	-4626.859874326797	6.524499059474285	37.71793109904519	15.56308618773856	22.154844911306622	12	6	24	35	1	6.2396249817406035	0.09007392540359943	0.12721391599566945	0.7003432356975199	0.776292998584098	0.4096149436401228	0.5785106044542736	0.5496549422170203	0.004766716082250958	2.0	0.25	0.25	0.25	0.25	0.30241728460764183
91000	-4701.969196004009	-4627.725408111868	-74.24378789214116	-4627.725408111868	6.7449734565209685	37.69577435044532	15.81469000500148	21.881084345443842	11	4	23	36	1	6.662134452778572	0.10126181931465221	0.11093846068805988	0.5002682038347108	0.5129090580389036	0.24659206210137694	0.27015655034219627	0.4681704076102612	0.004808379395202158	2.0	0.25	0.25	0.25	0.25	0.30241728460764183
92000	-4703.130473121106	-4625.02731547348	-78.10315764762622	-4625.02731547348	6.625503811382544	36.84804777352485	17.540543810199527	19.307503963325328	12	7	25	34	1	7.693440726945051	0.12270553414814364	0.10522383810150227	0.834790337362073	0.6784685662537105	0.5746545163661629	0.49278424330403353	0.7911880931826433	0.0045453406776215215	2.0	0.25	0.25	0.25	0.25	0.30241728460764183
93000	-4704.139108763019	-4616.385424075696	-87.75368468732304	-4616.385424075696	6.449273259763825	38.1111660170474	18.28722670840621	19.823939308641204	16	10	24	35	1	7.318819577102808	0.09744865246817074	0.11015085381184976	0.640217466216188	0.7042585517516349	0.6087246924582025	0.6880705162395903	0.6230459817824794	0.0042744272665654	2.0	0.25	0.25	0.25	0.25	0.30241728460764183
94000	-4697.20971512887	-4618.791839217126	-78.41787591174386	-4618.791839217126	6.529664044136345	36.30586252010039	17.06585291004571	19.24000961005468	16	14	28	31	1	6.123931081852148	0.09399646388068317	0.12915884637705805	0.7370734710584717	0.9885565465711059	0.6516057191830646	0.8953596710745348	0.719430548740864	0.004274445806085236	2.0	0.25	0.25	0.25	0.25	0.30241728460764183
95000	-4701.164657705354	-4614.287017972541	-86.87763973281315	-4614.287017972541	6.561490647608974	36.59106688949694	16.642166846895485	19.948900042601455	19	18	29	30	1	6.771126400478424	0.09926536832773987	0.14584851821650616	0.9982130486215182	1.399878675587935	0.8646014663997269	1.270340752737422	0.952765746581706	0.004965314118524645	2.0	0.25	0.25	0.25	0.25	0.21592046685081706
96000	-4697.780604627863	-4614.540332438478	-83.24027218938532	-4614.540332438478	6.935210828072182	38.058746118765754	16.215618429692263	21.843127689073487	19	18	29	30	1	7.048381324624727	0.07138108609867906	0.16656120188920714	0.9796137509241557	1.4518256835687071	0.7603223987230902	1.7741424160951005	0.6221910801773981	0.004461579871983173	2.0	0.25	0.25	0.25	0.25	0.21592046685081706
97000	-4693.085574778149	-4612.97517730717	-80.11039747097878	-4612.97517730717	6.6249523487972315	36.27602327148275	16.02885807813283	20.247165193349907	15	17	31	28	0	6.515087925403309	0.08919930788502417	0.17953630997008985	0.9468556842025496	1.2443901984708248	0.9184620836929135	1.8486387087914886	0.6182523438350573	0.004693283343318653	2.0	0.25	0.25	0.25	0.25	0.19216355134779134
98000	-4689.737010894621	-4609.729737295625	-80.00727359899597	-4609.729737295625	6.726362071187178	37.148837959589656	19.68550757295193	17.463330386637715	12	12	29	30	0	7.025806755503854	0.11455287520748834	0.10642982726092912	0.8873324903788612	1.215556807069918	0.8100600102503076	0.7526179225599292	1.3083317976877993	0.004598454209265184	2.0	0.25	0.25	0.25	0.25	0.19216355134779134
99000	-4688.171640810376	-4606.84950218479	-81.3221386255856	-4606.84950218479	6.895651778593656	37.5712904268342	17.67369014096445	19.897600285869753	14	12	28	31	1	8.369504001003767	0.11078315729318786	0.11532575740717596	0.37927918400014554	0.6422485988526391	0.38465202673075005	0.4004244634726329	0.6169508802514416	0.004088555882853702	2.0	0.25	0.25	0.25	0.25	0.19216355134779134
100000	-4696.341342058753	-4613.2025960054525	-83.13874605330084	-4613.2025960054525	6.851973380778488	38.29916824986594	19.592579051557717	18.706589198308233	13	11	28	31	1	6.752252943059908	0.11609392437414488	0.10342138156521853	0.5419996279530715	0.6438753909571059	0.5801994491356129	0.5168662265184608	0.7227714406136524	0.0048115587728685665	2.0	0.25	0.25	0.25	0.25	0.19216355134779134
101000	-4687.514840990277	-4605.223281268261	-82.29155972201568	-4605.223281268261	6.898063252877334	38.39775294368838	18.920882802584025	19.47687014110436	12	12	30	29	1	9.177232174521622	0.11251344079388724	0.10521579145677783	0.4129862581568658	0.522461484151415	0.4091791080441647	0.3826396508423568	0.558698826956074	0.004919955680220011	2.0	0.25	0.25	0.25	0.25	0.1876140728877527
102000	-4680.069490586567	-4603.936223488158	-76.13326709840803	-4603.936223488158	6.9739783934567	38.5707196354287	21.373167996309864	17.19755163911884	8	9	30	29	0	8.483699791572125	0.10162199666745758	0.06649254447961941	0.3298322340028921	0.6025116319854767	0.6761917755702721	0.4424407430311516	0.920831584005627	0.004863253083183612	2.0	0.25	0.25	0.25	0.25	0.1876140728877527
103000	-4696.290225452826	-4605.740062982417	-90.55016247040898	-4605.740062982417	7.740351530399527	43.06321013193437	23.62806984026035	19.435140291674017	11	15	33	26	0	10.129709569677772	0.0797430183822411	0.08126334053565908	0.32668055774648447	0.4629734957694302	0.617187634819326	0.6289544835424795	0.4543119165453425	0.003962781984502575	2.0	0.25	0.25	0.25	0.25	0.2798080699007386
104000	-4686.144837852876	-4598.716969069777	-87.42786878309845	-4598.716969069777	7.594044896014752	42.01949343789492	21.759742106255782	20.259751331639126	12	13	31	28	1	9.94451394274169	0.07594260779821382	0.08751962256058034	0.4046004326517498	0.6753915906955437	0.6782561729771854	0.7816524343761491	0.5860514154628608	0.003965422296412276	2.0	0.25	0.25	0.25	0.25	0.2798080699007386
105000	-4700.088386373578	-4604.928694825191	-95.15969154838722	-4604.928694825191	7.608714990050515	43.659983948232124	26.036118923360263	17.623865024871858	9	13	33	26	0	13.3230031976251	0.08798825314909088	0.07264704329094972	0.2976123134046089	0.3658164051694122	0.4560648611413088	0.3765475790805145	0.44306753593847265	0.0038331338833482043	2.0	0.25	0.25	0.25	0.25	0.17037701650136847
106000	-4692.435646078111	-4608.876832586332	-83.5588134917789	-4608.876832586332	7.123120068916204	39.6976461767958	22.387049668551935	17.31059650824386	7	11	33	26	0	7.769370946606356	0.11155007239454177	0.07010557452240054	0.21205884657519722	0.333074276688357	0.3096313389050463	0.1945931763029543	0.5299786775939486	0.003933385698986837	2.0	0.25	0.25	0.25	0.25	0.17037701650136847
107000	-4688.998280318717	-4604.8003491792415	-84.1979311394749	-4604.8003491792415	7.05004007751856	41.362924278004925	25.292961406422545	16.069962871582387	5	8	32	27	0	9.318180285424038	0.10408098028867478	0.06752502758362801	0.28767171098931466	0.400646548440587	0.5658592468114549	0.36711473261894445	0.6175441462697121	0.0040174051240045115	2.0	0.25	0.25	0.25	0.25	0.2131875513407923
108000	-4695.405140860053	-4611.685978182835	-83.71916267721737	-4611.685978182835	7.102180857604136	40.720580995388744	27.158521350807703	13.562059644581048	6	10	33	26	0	9.780487900843031	0.12159366272698917	0.05905687735648916	0.1547359838888494	0.22540201758710182	0.43142500792121535	0.20953899413764673	0.46408577851191474	0.004358339243093088	2.0	0.25	0.25	0.25	0.25	0.3035236776457199
109000	-4692.992959983076	-4609.882064089243	-83.1108958938333	-4609.882064089243	6.908576006574983	39.10017292230605	25.148945281902684	13.951227640403363	7	10	32	27	0	11.371829434169294	0.13141587211083136	0.047542700795729184	0.16306942590804274	0.35898317346714265	0.8607276270329234	0.31138792735882553	0.99228874306056	0.00449503894305304	2.0	0.25	0.25	0.25	0.25	0.174147054583705
110000	-4682.8859362092635	-4609.3762411455	-73.50969506376377	-4609.3762411455	6.818727289608361	37.76255191634952	24.91474158411095	12.847810332238566	5	10	34	25	0	9.913795286059841	0.1197499053779277	0.05681347759178571	0.16342698615866041	0.3851039426819495	0.9292237417785303	0.4408557323254512	0.8117116334293533	0.004360869746109676	2.0	0.25	0.25	0.25	0.25	0.174147054583705
111000	-4684.248363900781	-4612.905277761483	-71.3430861392985	-4612.905277761483	6.801876087234023	37.5408746209101	24.279210296603576	13.261664324306533	8	8	30	29	1	9.702998447231938	0.1310032186039106	0.05452322665656247	0.1848070533457583	0.3422850796161456	0.903985714162887	0.37623669489084044	0.8224100050471577	0.004471046818663755	2.0	0.25	0.25	0.25	0.25	0.34145045866364954
112000	-4697.428323528449	-4617.888255998178	-79.54006753027186	-4617.888255998178	7.313912624635996	39.55245800113449	25.753282645159565	13.799175355974926	12	14	31	28	0	11.663528017291041	0.13637196702488338	0.04861510317602123	0.2194995396079934	0.5525062463190384	1.163394833192185	0.41473743529539325	1.5498550590596223	0.004074823627249538	2.0	0.25	0.25	0.25	0.25	0.2620766452255264
113000	-4684.851083658542	-4607.45115928136	-77.3999243771823	-4607.45115928136	7.082604545473549	39.20589709555713	26.94524257564825	12.260654519908874	12	13	31	28	1	7.937368825099743	0.20267335280164728	0.03823547056972391	0.224367955420139	0.4695495025659554	1.067173149087219	0.2013282307253186	2.4889237813315352	0.004413733681963556	2.0	0.25	0.25	0.25	0.25	0.2620766452255264
