#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:NorthAm" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:NorthAm" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:NorthAm" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.NorthAm" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:NorthAm" name="distribution" x="@birthRate.t:NorthAm">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:NorthAm" name="distribution">
#            <parameter id="ucldStdev.c:NorthAm" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@NorthAm" id="treeLikelihood.NorthAm" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:NorthAm">
#            <siteModel id="SiteModel.s:NorthAm" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:NorthAm" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:NorthAm" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:NorthAm" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:NorthAm" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:NorthAm" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:NorthAm">
#                <LogNormal S="@ucldStdev.c:NorthAm" id="LogNormalDistributionModel.c:NorthAm" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="198" id="rateCategories.c:NorthAm" spec="beast.base.inference.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:NorthAm" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
605000	-25697.83775581281	-26338.078089076105	640.2403332632982	-26338.078089076105	0.0013899105813974509	0.055523264530638695	641.7811898781998	1934.929165864139	0.6675666470877104	1.163791071336501	0.5227826707664149	0.6717648582042748
606000	-25700.89269292395	-26342.428223809486	641.5355308855376	-26342.428223809486	0.001457987306075016	0.05454744490653645	643.2319763329168	1615.6180747527321	0.7149331348274833	1.1044567527914166	0.6267140134028786	0.7314537805244309
607000	-25696.631203620167	-26328.513874899283	631.8826712791149	-26328.513874899283	0.001809202502395001	0.060374658618499465	633.59882592246	1753.9455611455053	0.7209793548357945	1.086259077884941	0.6238331217732263	0.7302060176915618
608000	-25708.107787391742	-26344.031471495076	635.9236841033351	-26344.031471495076	0.001581415584881535	0.058035229169485	637.2002738229528	1890.3572474029747	0.588737347929256	1.092720051579737	0.40112879181158834	0.6026949028236759
609000	-25708.20203570014	-26343.240037937405	635.0380022372677	-26343.240037937405	0.001625533837321364	0.058777439564674835	636.3239229473767	1781.4862722279136	0.5914828217105288	1.056166171731505	0.43811389808640827	0.6175965283021376
610000	-25720.244755137453	-26348.697103930448	628.4523487929929	-26348.697103930448	0.0017024652900030903	0.06269635488024855	629.5864705654462	1424.704341266317	0.5471949615192666	1.0492758879007544	0.32516871227049826	0.560296411110139
611000	-25720.44694573788	-26349.104090298817	628.6571445609374	-26349.104090298817	0.0016685408143798462	0.06280992092930311	629.8413643231345	1516.798930549994	0.5617207718155726	1.0176685823117186	0.3512632999644612	0.5905752243646815
612000	-25720.651123995052	-26348.644871260854	627.9937472658029	-26348.644871260854	0.0015888118637350712	0.0627241760559831	629.2606427868453	1785.9480487910957	0.5858881221747627	1.0169231286729616	0.35503433230777975	0.5922925905364957
613000	-25719.43652301935	-26348.24009540747	628.8035723881186	-26348.24009540747	0.001711007574217782	0.06278658629176699	629.8880373070078	1633.3240259001523	0.5328890102544781	1.0421483264935967	0.2836075805487495	0.5417278022569235
614000	-25724.91773806976	-26346.44861809555	621.530880025792	-26346.44861809555	0.0016327621413906757	0.06733234356146292	623.0139664431985	1497.112511952221	0.6501518788598283	1.0065432098416702	0.49095058187908364	0.7128902132803795
615000	-25721.21951767112	-26349.132972228563	627.9134545574416	-26349.132972228563	0.0016822850533772821	0.0630229696924673	629.2997270503362	1691.6439788480625	0.6211906945071989	1.0289358502729382	0.46604723214788873	0.672275088558915
616000	-25723.853480297406	-26348.250817024877	624.3973367274687	-26348.250817024877	0.0016238871932779324	0.06540061463444177	625.9105280715096	1522.0274728269987	0.6592148821966544	0.996648262207507	0.5921504006085012	0.7488041840917047
617000	-25709.26000120003	-26340.972151224574	631.7121500245445	-26340.972151224574	0.001441891689976717	0.06028226490988589	633.0155036212213	1423.5853929157083	0.5966199494642588	1.0361186449782993	0.5360027595432534	0.7065156181998753
618000	-25718.91900549685	-26349.00398179279	630.0849762959411	-26349.00398179279	0.0014647232781897588	0.061064462062219584	631.2455956955065	1915.6161403036824	0.5548664827885388	0.9973586470388217	0.3011216463211606	0.5704093166119555
619000	-25724.15034369336	-26353.509477643533	629.3591339501713	-26353.509477643533	0.0016765511045569953	0.06169233467460192	630.5376329323173	1862.290721542288	0.5600574288191731	1.0219756521816343	0.33220531704614364	0.5992714107158421
620000	-25716.346863569637	-26346.46892748966	630.1220639200205	-26346.46892748966	0.0016935226170828057	0.061803791192602764	631.4521192217804	1658.267485499978	0.6045079361206004	1.0358083759207959	0.3865525560001249	0.6471173195135026
621000	-25722.640326561585	-26349.453587050375	626.813260488789	-26349.453587050375	0.0019357416894625517	0.0641246245627128	627.8312207733729	1505.3099428114003	0.513878148229311	1.053738580878277	0.31358269913872633	0.5571704841206808
622000	-25699.667645968162	-26336.327146129614	636.6595001614496	-26336.327146129614	0.0015324837851419912	0.05805389112293945	637.6965603991966	1732.3079073632955	0.5193201831086645	1.07452935151227	0.3353859956228848	0.5567359806931483
623000	-25714.03686258622	-26346.91510161905	632.8782390328312	-26346.91510161905	0.0017626603592071333	0.059680037321255736	633.9985862240696	1436.7639839547733	0.5432172503711247	1.0673045435684643	0.3739617186454123	0.5776096421388999
624000	-25697.983149995995	-26327.648860906207	629.6657109102119	-26327.648860906207	0.0016964145143091728	0.0612550366292336	630.7045446451198	1933.5463561288452	0.5198262317103631	1.0446078913889243	0.31641698731751444	0.555197788925459
625000	-25709.525736182157	-26334.511093306333	624.9853571241763	-26334.511093306333	0.0021120722808277087	0.0646596750634647	626.3984864942379	1712.0713969016278	0.6291959425754995	1.0207711476650314	0.48689120903568767	0.6969242352359539
626000	-25723.76229228754	-26351.081898139942	627.3196058524005	-26351.081898139942	0.002033074223386496	0.06339673934039078	628.7621769125682	1457.4140351173096	0.637997266056605	1.0192810654762299	0.6244444041946776	0.7523378094319289
627000	-25719.287261814483	-26344.213367103777	624.9261052892955	-26344.213367103777	0.0017270470449986832	0.06477989904754901	626.302025405914	1695.69066037211	0.6181109931941354	1.0474696336424607	0.5200870089494386	0.7093557465650684
628000	-25698.514837327115	-26325.09934278031	626.5845054531962	-26325.09934278031	0.0016298646922772004	0.06394476488666155	627.8882279622401	1661.426095450908	0.5967287700678684	1.03158006296395	0.4684856424406164	0.6866815183511574
629000	-25705.432331230506	-26334.419730039	628.987398808494	-26334.419730039	0.001571737549981998	0.06244494625930662	630.4310406559588	1640.9293242147437	0.6383178669640407	1.0182814303332375	0.5573130413817272	0.7460901275391298
630000	-25696.99824922201	-26322.8996107036	625.9013614815875	-26322.8996107036	0.0015201599349559006	0.06410169095191927	627.3777999101487	1708.2069139316845	0.6481541173481484	1.0226431929790591	0.5540175376210842	0.7722612309652952
631000	-25703.8881479229	-26331.724230649103	627.8360827262054	-26331.724230649103	0.0015370839842027877	0.06312873740516427	629.3612273609785	1518.4347120749985	0.662820712394674	0.9819692759307511	0.5315114222117452	0.7748735429831113
632000	-25698.9443281237	-26324.214691609777	625.2703634860762	-26324.214691609777	0.0017410165319457968	0.06493837726097212	626.5997687217053	1498.6407257781018	0.60431562131583	0.9731230850322606	0.4133286120927904	0.6695871976339175
633000	-25721.153333111244	-26340.512224239545	619.3588911283017	-26340.512224239545	0.0020264299578567693	0.0686833452133031	621.0233916795619	1400.7710429147864	0.705154805332236	0.956252112742674	0.6406941554917074	0.8235340476723362
634000	-25716.336446218884	-26335.04136801023	618.7049217913445	-26335.04136801023	0.002190299219366227	0.06844884840847934	620.3578206209792	1666.6970263893402	0.7016101727976166	0.9395314141974777	0.6113520044225446	0.812830679874531
635000	-25714.395121261077	-26340.6255757314	626.230454470323	-26340.6255757314	0.002015902403398509	0.0641162949697304	627.8563721935988	1513.9292603897986	0.693380638374595	0.9695576299567513	0.5750887631584526	0.7777398989909216
636000	-25728.00106502759	-26346.771215159366	618.7701501317739	-26346.771215159366	0.0021197616476075994	0.0686294968685138	620.6458682358505	1303.0094601495393	0.770285559655818	0.9527992893003902	0.7383547356993295	0.9163880297274482
637000	-25731.75717865786	-26342.50642525494	610.7492465970796	-26342.50642525494	0.0019934403635971216	0.07374472983148819	612.3932850699971	1113.2994054498292	0.6989055127189161	0.9030420894097806	0.5664202677130364	0.8237966435344107
638000	-25725.156513028713	-26337.13465141682	611.9781383881095	-26337.13465141682	0.002135117834612823	0.07367303729925552	613.6912285047163	1222.4791619469027	0.7200385885512118	0.8718886744034482	0.5619248275513171	0.8500928957747875
639000	-25736.2589180946	-26350.333973580153	614.0750554855516	-26350.333973580153	0.002508943393520843	0.07209399771232532	616.05389817831	1285.364428179143	0.8024713893029501	0.8538159101160023	0.8317123670616263	1.0153653795137607
640000	-25733.141364996078	-26347.037250183035	613.8958851869575	-26347.037250183035	0.0023075976369268244	0.07161808014244535	615.544839677938	1164.457619172361	0.7004058884199622	0.8785227638775736	0.5497386937786503	0.8066799019758435
641000	-25729.89896287814	-26343.899210334646	614.0002474565084	-26343.899210334646	0.0024015348583964593	0.07205938401928126	615.592011445281	1214.6530331482297	0.6829916831219105	0.9054228254106137	0.5073912732469849	0.7726552745336803
642000	-25731.358445099908	-26343.28052699588	611.9220818959741	-26343.28052699588	0.002590305854039224	0.07330900883692393	613.6260818807982	1168.8086216730883	0.7172494673321196	0.9035548547856965	0.521870787114855	0.7920741155349358
643000	-25722.722094407665	-26340.821987402414	618.0998929947503	-26340.821987402414	0.0025619716848048497	0.06920409056298216	619.5717779347231	1262.2695298609144	0.6467865234117761	0.9337796050907274	0.4327979361519233	0.6929475449488687
644000	-25716.299588541806	-26335.915049505868	619.61546096406	-26335.915049505868	0.002031605231107096	0.06865651545337885	620.9395463233576	1526.1920863607015	0.602742314124254	0.9412718419117835	0.3537416362545373	0.6361450905212073
645000	-25730.89096225743	-26356.23281078665	625.341848529221	-26356.23281078665	0.0021207799784185863	0.0645275968676375	626.4032818455536	1742.7486459512797	0.5262856366653712	0.967504470172255	0.2561929004815601	0.5355450850374877
646000	-25740.72864751006	-26361.813536552138	621.0848890420787	-26361.813536552138	0.001847087539830723	0.06710804268242195	622.3180419635873	1271.3709951154037	0.575995866408484	0.9674069264544274	0.3188292997409235	0.5903149625548667
647000	-25740.08627187531	-26359.378461807577	619.292189932269	-26359.378461807577	0.0020016414624400274	0.06908298706839482	620.4805129182066	1414.2702461006727	0.5629145268011512	0.9602276859047306	0.3589125272019156	0.6123619142287987
648000	-25716.091853418166	-26336.911080549133	620.8192271309673	-26336.911080549133	0.0019342649986142033	0.06758122000270975	622.2940940193488	1595.3863535505677	0.6476820515504444	0.9783322773320103	0.5206588408510269	0.7212882392300436
649000	-25729.588486139837	-26349.792071556294	620.2035854164568	-26349.792071556294	0.002003480123396256	0.0685072028094201	621.2947567304763	1476.430412473081	0.5348156380047883	0.9744108801959512	0.3555154886323207	0.6045759976945655
650000	-25717.16201671985	-26342.42666339294	625.2646466730929	-26342.42666339294	0.002027206616206069	0.06493914962286788	626.5984296477152	1498.47921601904	0.6056109925246914	0.9712692299362234	0.4823047840908939	0.6993874156825499
651000	-25722.181507027704	-26347.82956189487	625.6480548671647	-26347.82956189487	0.0019074004014900691	0.06478474549878153	626.8429500411619	1544.654104363909	0.5648278354306685	0.9453735681228389	0.41562466319091923	0.6656519378111972
652000	-25721.060842938867	-26339.82077093815	618.7599279992834	-26339.82077093815	0.0020122504776227696	0.0692359384849377	620.042705240308	1335.1449167775195	0.5905575858510598	0.9309149882934673	0.4028119729836925	0.6789940647548518
653000	-25726.41831275261	-26349.826192326484	623.4078795738765	-26349.826192326484	0.0018477794040361254	0.06612445784041332	624.7250372142493	1431.785536922253	0.6006948913711175	0.950054911507196	0.4308384307388196	0.7037296045312265
654000	-25721.627284482463	-26343.475336162493	621.8480516800306	-26343.475336162493	0.0018315677663405905	0.06712917067332684	623.0587013473835	1368.3828763743115	0.569420572363302	0.9550651304113998	0.3846103799100491	0.6692523971446055
655000	-25712.083344099978	-26335.76193980361	623.6785957036353	-26335.76193980361	0.0017831507693124062	0.06598327788864858	624.9687323914868	1446.59510759924	0.5927242561378904	0.9608352942744042	0.43321315899342105	0.6940629852659588
656000	-25711.100386147587	-26330.517382355214	619.4169962076284	-26330.517382355214	0.0020210180720117345	0.06900484819204596	620.5383405511433	1486.3906421833008	0.5435049619483103	0.9464393754600866	0.34767497643822376	0.61919143141142
657000	-25704.390170229253	-26326.10969706908	621.7195268398295	-26326.10969706908	0.001775040654061419	0.06736692534320318	622.902678595021	1528.1711191506133	0.5614101545483106	0.9356958324384504	0.3699723948198301	0.6383603124255799
658000	-25730.85496102164	-26343.1241501771	612.2691891554608	-26343.1241501771	0.002232779648724481	0.07393248739321512	613.726795213934	1380.1870698134803	0.6425020211041826	0.9081901280388947	0.5058896125927131	0.7582252718965431
659000	-25706.540784931967	-26325.893403633112	619.3526187011466	-26325.893403633112	0.0019507299799277186	0.0683783218792736	620.8344385742407	1285.8910220503656	0.649771173512947	0.9215773053596487	0.5143853764880408	0.7421720722487597
660000	-25714.38731667178	-26330.88872466752	616.5014079957414	-26330.88872466752	0.002192593973091681	0.070810133050604	618.0248349599207	1426.1057878535987	0.6623023057687021	0.913636810375521	0.5300247129488381	0.7630294040877007
661000	-25702.004256360782	-26330.969812605093	628.9655562443129	-26330.969812605093	0.0018999266872310047	0.06254495177970272	630.3005930664758	1623.0487034061018	0.6059821204910366	1.0198944518081448	0.4429766889549521	0.6658920718485335
662000	-25706.841402923525	-26337.52473801566	630.6833350921374	-26337.52473801566	0.0019647514907901033	0.061378793450678794	631.8344116102934	1754.5960006719738	0.5521006791862979	1.0022761973885832	0.3495390443683441	0.604558346574891
663000	-25711.15978277122	-26334.135659787822	622.9758770166006	-26334.135659787822	0.0022199393515434126	0.06569094833674963	624.4857401778207	1730.0840048832404	0.6582116393925367	1.0110006354570629	0.5331823028405037	0.7402790767887851
664000	-25714.461426374935	-26340.700949418417	626.239523043483	-26340.700949418417	0.00165200125079316	0.06419421555356357	627.7384284771351	1513.9480691934189	0.6549108380008974	0.9759250551623694	0.43497179346627374	0.6945102037194042
665000	-25722.695503628853	-26348.78138163581	626.0858780069578	-26348.78138163581	0.0017737447730371179	0.06425936663029025	627.6266186182711	1504.1530869245714	0.6675315813376765	0.9706219663556588	0.489928729894151	0.7127066020348527
666000	-25713.86462220925	-26338.084263924673	624.2196417154233	-26338.084263924673	0.001691408772828612	0.06567368246270694	625.3351452968052	1595.994377842284	0.5418202384126453	1.0140597951156511	0.36479334053461776	0.5877183825588241
667000	-25690.120113673485	-26321.747411721823	631.6272980483355	-26321.747411721823	0.001443686584518719	0.06024394799391018	633.2800076839134	1855.8460069838227	0.7015523986520102	1.062388498079107	0.6284473573674515	0.7803264483712251
668000	-25692.153275615678	-26330.595855999472	638.4425803837936	-26330.595855999472	0.001496987116255938	0.056840938899786426	639.7314842504346	1678.0690460737346	0.5923611786573366	1.108516043040513	0.4895718174645222	0.6603141720811673
669000	-25721.740809720108	-26354.799388101153	633.0585783810442	-26354.799388101153	0.001881420880711995	0.05987699371578735	634.3175704210674	1792.1140892483454	0.5835675701101941	1.085832588558336	0.463859882201831	0.6337552988177698
670000	-25706.954687692032	-26344.48468490256	637.5299972105272	-26344.48468490256	0.0015127566454079724	0.056971013784630986	638.9358795236982	1547.974581337713	0.6270335936403205	1.081757637737008	0.5579737929266658	0.6923999781165343
671000	-25697.059124402163	-26327.387188200424	630.3280637982589	-26327.387188200424	0.001542786123226498	0.06150646279572067	631.9845947088724	1625.7525332191794	0.70271948522851	1.0484376266025404	0.6009666816165543	0.7413516689029136
672000	-25677.654298933783	-26315.0291258117	637.374826877916	-26315.0291258117	0.0014071747132829253	0.05720077424657696	639.017360925577	1830.088777462721	0.6984464892275826	1.05432848887747	0.5974104498073243	0.7383652101896198
673000	-25707.358283176047	-26336.811325180108	629.4530420040596	-26336.811325180108	0.0015510920461250313	0.06204362754057314	631.0136782766901	1519.9664477521446	0.6735512656283164	1.0892366410663727	0.5631574995537512	0.7075971356369376
674000	-25709.086243708847	-26339.03291841016	629.946674701313	-26339.03291841016	0.001509751683118027	0.061090958149113715	631.5202193164275	1879.1041382794265	0.6774628246818336	1.0584074040616733	0.543591433265123	0.6976345606446214
675000	-25694.129977219032	-26324.510212471214	630.380235252183	-26324.510212471214	0.0016287725790001745	0.060987090205586035	632.1869820532914	1445.363464460952	0.7488967355278827	1.0817774179197122	0.7188575688682562	0.7902996383380181
676000	-25693.71335149864	-26325.135310274003	631.4219587753629	-26325.135310274003	0.0015302624245549616	0.060893707207760384	632.9704259670652	1602.379467133666	0.6698680221022063	1.0630299098745968	0.5200679671445098	0.6877401505185583
677000	-25692.57641702829	-26328.175005691897	635.5985886636081	-26328.175005691897	0.0013220357051698284	0.05827196509725503	636.9412713098797	1551.4014769258765	0.6082463227978957	1.0886139371915258	0.4705235220527788	0.636293347687848
678000	-25690.96082460387	-26328.16294886754	637.202124263669	-26328.16294886754	0.0014326924699916647	0.05718950851017629	638.8506887787695	1590.9031272442	0.7002868436401485	1.0916123203866737	0.6166413821401834	0.7248832319897227
679000	-25703.63079336154	-26335.124367876426	631.4935745148873	-26335.124367876426	0.0018166151251658043	0.06072339015214219	632.8321086935981	1786.2943039792394	0.607017577660965	1.0991416272222778	0.42147121574702046	0.6197564349291314
680000	-25706.848641806253	-26340.21875599979	633.3701141935373	-26340.21875599979	0.0014983892517758588	0.059929867123414284	634.5414241787901	1684.410880052929	0.5579688680216663	1.0521796198223576	0.324508449819893	0.550859326635772
681000	-25711.5652721721	-26342.93726423088	631.3719920587791	-26342.93726423088	0.0015928053106376593	0.060516211502203675	632.8119736077642	1850.5970338960758	0.6372220929173111	1.0437291210439896	0.39083739311619403	0.6348127975614762
